,0 beds,1 bath,1 bed,1 bedroom,1 guest,1 private bath,1 shared bath,1.5 baths,1.5 private baths,1.5 shared baths,2 baths,2 bedrooms,2 beds,2 guests,2 private baths,2 shared baths,2.5 shared baths,3 bedrooms,3 beds,3 guests,3 shared baths,4 beds,4 guests,5 beds,5 guests,6 beds,6 guests,Boat,Camper/RV,Private room in apartment,Shared half-bath,Studio,free_cancel,lat,long,plus,price,ratings,rental_price_norm,reviews,superhost,entire_place,private_room,no_baths,shared_room,logprice
186,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,37.5941065,-122.4053639,0,59,5.0,0.922057288,185,1,1,0,0,0,4.07753744390572
187,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7708477,-122.4481135,0,78,4.5,0.943033279,366,0,1,0,0,0,4.356708826689592
188,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7841624,-122.4677565,0,48,4.5,1.172587433,89,0,0,1,0,0,3.871201010907891
189,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.9324999,-122.3184302,0,53,5.0,1.054708273,83,1,0,1,0,0,3.970291913552122
190,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7203047,-122.3934847,0,65,4.5,1.151611442,226,0,1,0,0,0,4.174387269895637
191,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.727,-122.39,0,62,4.5,1.151611442,92,0,0,1,0,0,4.127134385045092
192,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7457658,-122.4239347,0,134,5.0,0.922057288,120,1,1,0,0,0,4.897839799950911
193,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7388605,-122.4777656,0,119,4.5,0.922057288,210,0,0,1,0,0,4.77912349311153
194,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7951469,-122.4190939,0,100,4.5,0.871833085,99,0,1,0,0,0,4.605170185988092
195,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,37.71700360000001,-122.4673507,0,55,4.0,0.922057288,260,0,1,0,0,0,4.007333185232471
196,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7871646,-122.4338611,0,195,5.0,0.8712422120000001,259,1,0,1,0,0,5.272999558563747
197,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.76,-122.422,0,119,5.0,1.055299146,613,1,0,1,0,0,4.77912349311153
198,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7265856,-122.4172923,0,115,4.5,0.983212642,135,0,1,0,0,0,4.74493212836325
199,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7388054,-122.4252138,0,150,5.0,0.983212642,298,1,1,0,0,0,5.0106352940962555
200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,37.79891370000001,-122.4061133,0,38,4.5,0.944805898,211,0,0,0,1,1,3.6375861597263857
201,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7268136,-122.4341905,0,110,5.0,1.010097363,302,1,1,0,0,0,4.700480365792417
202,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7445786,-122.4628432,0,147,5.0,0.983212642,220,1,1,0,0,0,4.990432586778736
203,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7660213,-122.4165001,0,99,4.5,1.047322361,221,0,1,0,0,0,4.59511985013459
204,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.630857,-122.4154404,0,106,5.0,0.922057288,276,1,0,1,0,0,4.663439094112067
205,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.8017179,-122.4350131,0,195,5.0,0.875378323,263,1,1,0,0,0,5.272999558563747
206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37.7337658,-122.4642904,0,45,4.5,0.922057288,175,1,1,0,0,0,3.8066624897703196
207,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37.8014979,-122.2755297,0,89,5.0,1.054708273,127,1,0,1,0,0,4.48863636973214
208,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,37.7853032,-122.4144736,0,115,4.5,0.829585667,315,0,0,0,0,0,4.74493212836325
209,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.923,-122.324,0,51,4.5,1.054708273,314,1,1,0,0,0,3.9318256327243257
210,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.8813649,-122.2748811,0,98,5.0,1.054708273,520,1,0,1,0,0,4.584967478670572
211,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7285875,-122.4545182,0,110,4.5,1.010097363,359,1,1,0,0,0,4.700480365792417
212,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.8178542,-122.2436696,0,80,5.0,1.054708273,156,1,1,0,0,0,4.382026634673881
213,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7490754,-122.48171,0,79,5.0,0.922057288,215,1,0,1,0,0,4.3694478524670215
214,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7487449,-122.4182491,0,69,5.0,1.047322361,115,1,1,0,0,0,4.23410650459726
215,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.793644,-122.4230975,0,141,5.0,0.871833085,96,1,0,0,0,0,4.948759890378168
216,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.776152,-122.5071731,0,120,5.0,1.172587433,99,1,1,0,0,0,4.787491742782046
217,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7327946,-122.4370054,0,68,5.0,0.983212642,308,1,0,1,0,0,4.219507705176107
218,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.796117,-122.1988452,0,50,5.0,1.054708273,121,1,0,1,0,0,3.912023005428146
219,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7247826,-122.4360918,0,72,5.0,1.010097363,295,1,0,1,0,0,4.276666119016055
220,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.7498312,-122.43860320000002,0,85,5.0,0.922057288,105,1,0,0,0,0,4.442651256490317
221,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7625889,-122.4054306,0,125,4.5,1.105523349,427,0,0,1,0,0,4.8283137373023015
222,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7773716,-122.4107241,0,80,5.0,1.105523349,87,1,0,1,0,0,4.382026634673881
223,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.7337896,-122.4155581,0,140,4.5,0.983212642,136,0,1,0,0,0,4.941642422609304
224,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.74800000000001,-122.492,0,65,5.0,0.922057288,228,1,0,1,0,0,4.174387269895637
225,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7332947,-122.45834840000002,0,130,5.0,1.010097363,147,1,1,0,0,0,4.867534450455582
226,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.77333839999999,-122.5009041,0,90,5.0,1.172587433,162,0,0,1,0,0,4.499809670330265
227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,37.798829100000006,-122.4047389,0,36,4.5,0.944805898,195,0,0,0,1,1,3.58351893845611
228,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7447128,-122.4313357,0,135,5.0,0.922057288,257,1,1,0,0,0,4.90527477843843
229,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7470984,-122.47861670000002,0,69,5.0,0.922057288,74,1,0,1,0,0,4.23410650459726
230,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.79865510000001,-122.1996791,0,62,5.0,1.054708273,316,1,1,0,0,0,4.127134385045092
231,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.710109,-122.4464402,0,50,4.5,1.010097363,48,0,1,0,0,0,3.912023005428146
232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37.7816,-122.4156,1,150,5.0,0.829585667,7,1,1,0,0,0,5.0106352940962555
233,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7787694,-122.4740691,0,97,4.5,1.172587433,140,0,0,1,0,0,4.574710978503383
234,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7341617,-122.3919795,0,25,5.0,1.151611442,47,1,1,0,0,0,3.2188758248682006
235,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7513455,-122.45382859999998,0,129,4.5,0.983212642,156,0,0,1,0,0,4.859812404361672
236,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7608979,-122.4776873,0,105,4.5,1.121772356,162,0,1,0,0,0,4.653960350157523
237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37.728,-122.389,0,91,4.5,1.151611442,161,0,0,1,0,0,4.51085950651685
238,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.829,-122.221,0,68,4.5,1.054708273,142,1,0,1,0,0,4.219507705176107
239,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7361202,-122.4110971,0,85,5.0,0.983212642,179,1,0,1,0,0,4.442651256490317
240,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.677705,-122.4902658,0,50,5.0,0.922057288,123,1,0,1,0,0,3.912023005428146
241,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.68122520000001,-122.3999461,0,53,4.5,0.983212642,240,0,0,1,0,0,3.970291913552122
242,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7579078,-122.4380611,0,129,5.0,0.922057288,57,1,1,0,0,0,4.859812404361672
243,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.97495410000001,-122.5113794,0,125,5.0,0.875378323,230,1,1,0,0,0,4.8283137373023015
244,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7771613,-122.4093149,0,90,5.0,1.105523349,96,1,0,1,0,0,4.499809670330265
245,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7766205,-122.44431570000002,0,100,5.0,0.943033279,160,1,1,0,0,0,4.605170185988092
246,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.8014747,-122.2750774,0,89,5.0,1.054708273,93,1,1,0,0,0,4.48863636973214
247,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.74417920000001,-122.4323338,0,150,5.0,0.922057288,216,1,1,0,0,0,5.0106352940962555
248,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,37.771,-122.429,0,90,5.0,0.8233815000000001,358,1,0,0,0,0,4.499809670330265
249,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.9109915,-122.073712,0,95,5.0,1.054708273,111,1,1,0,0,0,4.553876891600541
251,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7514502,-122.41206979999998,0,95,5.0,1.047322361,279,1,1,0,0,0,4.553876891600541
252,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7580965,-122.4138844,0,55,5.0,1.047322361,167,0,0,0,0,1,4.007333185232471
253,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7259302,-122.4333719,0,52,5.0,1.010097363,113,1,0,1,0,0,3.9512437185814275
254,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.777,-122.415,0,99,5.0,0.829585667,86,1,1,0,0,0,4.59511985013459
255,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,37.7181895,-122.4284602,0,70,5.0,1.010097363,33,1,0,0,0,0,4.248495242049359
256,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7689727,-122.43854640000002,0,110,5.0,0.943033279,271,1,0,1,0,0,4.700480365792417
257,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.7975317,-122.425342,0,129,4.5,0.8588338790000001,208,0,0,0,0,0,4.859812404361672
258,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.769,-122.45,0,56,4.5,0.943033279,75,0,0,1,0,0,4.02535169073515
259,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7218871,-122.4036997,0,86,5.0,0.983212642,59,1,0,1,0,0,4.454347296253507
260,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.79744210000001,-122.4253537,0,129,4.5,0.8588338790000001,213,0,0,1,0,0,4.859812404361672
261,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.7702536,-122.447384,0,135,5.0,0.943033279,211,1,1,0,0,0,4.90527477843843
262,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.7599,-122.4148,1,333,5.0,1.047322361,477,1,0,1,0,0,5.808142489980444
263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37.728642,-122.3878621,0,89,4.5,1.151611442,160,0,0,1,0,0,4.48863636973214
264,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7267748,-122.4683231,0,70,5.0,0.922057288,128,1,0,1,0,0,4.248495242049359
265,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.9319896,-122.5459148,0,75,4.5,1.172587433,252,0,1,0,0,0,4.31748811353631
266,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.7822983,-122.4345993,0,70,5.0,0.849084475,69,1,0,0,0,0,4.248495242049359
267,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7583008,-122.4128,0,55,5.0,1.047322361,152,0,0,0,0,1,4.007333185232471
268,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.80478460000001,-122.1922494,0,89,5.0,1.054708273,210,1,1,0,0,0,4.48863636973214
269,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,37.7769519,-122.4787119,0,117,4.5,1.172587433,117,0,1,0,0,0,4.762173934797756
270,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7635581,-122.4325687,0,225,4.5,1.055299146,181,0,1,0,0,0,5.41610040220442
271,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.7846841,-122.414812,0,129,4.5,0.829585667,248,0,0,0,0,0,4.859812404361672
272,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7596302,-122.4414323,0,155,5.0,1.083661049,332,1,0,1,1,0,5.043425116919247
273,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.71717020000001,-122.4682949,0,50,4.5,0.922057288,71,0,1,0,0,0,3.912023005428146
274,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.762,-122.443,0,149,5.0,1.083661049,519,1,0,1,0,0,5.003946305945459
275,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.780846200000006,-122.4729342,0,120,4.5,1.172587433,106,1,1,0,0,0,4.787491742782046
276,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37.63379370000001,-122.4770244,0,250,5.0,0.922057288,353,1,1,0,0,0,5.521460917862246
277,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.801,-122.441,0,120,5.0,0.875378323,232,1,0,0,0,0,4.787491742782046
278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37.7523809,-122.4586718,0,84,5.0,0.983212642,463,1,0,1,0,0,4.430816798843313
279,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.76687570000001,-122.4464571,0,144,5.0,0.943033279,140,0,1,0,0,0,4.969813299576001
280,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7645649,-122.41383229999998,0,101,4.5,1.047322361,257,0,0,1,0,0,4.61512051684126
281,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7336763,-122.4461422,0,115,5.0,1.010097363,158,1,1,0,0,0,4.74493212836325
282,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7045156,-122.4176281,0,90,5.0,0.983212642,75,1,1,0,0,0,4.499809670330265
283,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7242411,-122.4338976,0,53,5.0,1.010097363,92,1,0,1,0,0,3.970291913552122
284,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37.7207404,-122.3938465,0,60,4.5,1.151611442,222,0,1,0,0,0,4.0943445622221
285,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.7313205,-122.39138090000002,0,126,4.5,1.151611442,175,0,0,0,0,0,4.836281906951478
286,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37.7284139,-122.4231376,0,185,5.0,0.983212642,168,1,1,0,0,0,5.220355825078324
287,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.7124836,-122.4583192,0,59,4.0,0.922057288,196,0,0,0,0,0,4.07753744390572
288,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.7862166,-122.4095847,0,65,4.5,0.829585667,67,0,0,1,0,0,4.174387269895637
289,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.8332112,-122.2139056,0,75,5.0,1.054708273,120,1,1,0,0,0,4.31748811353631
290,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.7467,-122.4863,1,150,5.0,0.922057288,130,1,1,0,0,0,5.0106352940962555
291,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.757032,-122.4893938,0,100,5.0,1.121772356,186,0,1,0,0,0,4.605170185988092
292,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.7777868,-122.4377545,0,100,5.0,0.943033279,309,1,0,0,0,0,4.605170185988092
293,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37.86184650000001,-122.2838875,0,100,5.0,1.054708273,422,1,1,0,0,0,4.605170185988092
294,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.7704207,-122.4501926,0,78,4.5,0.943033279,337,0,0,1,0,0,4.356708826689592
295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,37.7144601,-122.4422267,0,74,5.0,1.010097363,65,1,1,0,0,0,4.30406509320417
296,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.76331629999999,-122.470106,0,134,5.0,1.001234268,157,1,1,0,0,0,4.897839799950911
